text,year,period,genre,source,gpt_transitivity,gpt_causativity,gpt_subject_animacy,gpt_subject_role,gpt_pos,gpt_subject,gpt_verb,gpt_object
"first significant American writer to whom people turned just for pleasure, without thought of improving themselves. Just as his one great book is an example of what the French",1984,1980-89,NF/ACAD,AnAmericanProcession,intransitive,anticausative,animate,agent,verb,people,improve,
"As do choice schools, they depend on teacher cooperation and involvement, and thus improve overall school morale. According to the Center for Policy Research in Education at Rutgers",1988,1980-89,NEWS,CSMonitor,intransitive,anticausative,animate,agent,verb,they,improve,
"break into the schedules only about once a month to provide something special. Service improved, but marketing wanted better. Work-in-process inventory decreased, and finished goods remained low",1987,1980-89,NF/ACAD,AttainingManufacturing,intransitive,anticausative,inanimate,patient,verb,Service,improved,
"also be consolidated. // Analysts said that the reorganization of the plants' operations could improve Bethlehem' s financial position in the coming years, because it was basically shutting",1982,1980-89,NEWS,NYT,intransitive,anticausative,inanimate,patient,verb,Bethlehem's financial position,improve,
", like the students, to wander freely about the school. Modern landscaping had improved the fields for sports, but the barns, and the first of the original",1981,1980-89,FIC,HotelNewHampshire,transitive,causative,inanimate,agent,verb,Modern landscaping,improved,the fields for sports
"This boy Bell, the civilian. He flew everything with wings and helped Allied improve every machine they ever made.' But why me at the bottom?'",1982,1980-89,FIC,TrueLove,transitive,causative,animate,agent,verb,Allied,improve,every machine they ever made
"they say, Here's how you can improve', "" Rather says. Improving the ratings, however, may have nothing to do with any of that.",1987,1980-89,MAG,Newsweek,intransitive,anticausative,animate,agent,verb,you,improve,
". Patricia always was... well, a little snobbish. She's improving. "" Patrick laughed fondly. "" Know what she told me a week ago",1980,1980-89,FIC,AnswerAsMan,intransitive,anticausative,animate,patient,verb,she,improving,
"the business, "" says Mr. Hourihan, "" and I can slash costs and improve earnings per share and not grow the business. "" Are there better measures of",1987,1980-89,NEWS,WallStJrnl,intransitive,anticausative,animate,agent,verb,I,improve,
the language but also the handling of cattle. Under Benito's skilled tutelage he improved the shooting skills Zave Campbell had taught him on the Trace. But it was,1985,1980-89,FIC,Texas,transitive,causative,animate,agent,verb,he,improved,the shooting skills Zave Campbell had taught him on the Trace
"opportunities.... We make sure she learns the necessary skills. We encourage her to improve her appearance so she looks the part of a beauty consultant. "" And when",1981,1980-89,MAG,SatEvePost,transitive,causative,animate,agent,verb,she,improve,her appearance
") But the heart of the problem, of course, was not how to improve life in the temporary centers but how to provide a perma -- nent home for",1983,1980-89,MAG,NewYorker,intransitive,anticausative,inanimate,agent,verb,the heart of the problem,improve,
"the New York City school system: "" If we are to take credit for improving academic achievement without considering the dropout rate, then we are undermining that achievement.",1986,1980-89,MAG,USNWR,intransitive,anticausative,animate,agent,verb,we,improving,
"bad -- depressingly normal for the North Atlantic in December -- but was supposed to improve as they headed west. Jackson and his wingman, Lieutenant (j.g.)",1983,1980-89,FIC,BeyondMountain,intransitive,anticausative,inanimate,patient,verb,it,improve,
"in tournament frustrations, Austin Prep has strengthened its schedule this year in hopes of improving its own destiny in the state tournament. "" Coming from the East of the",1981,1980-89,NEWS,Boston,intransitive,anticausative,animate,agent,verb,Austin Prep,improve,
"national news agency Tanjug. The report said Joze Tanko swam 69 miles nonstop, improving his former record of 66 1/2 miles. Tanko attempted to reach Venice from the",1988,1980-89,NEWS,Chicago,transitive,causative,animate,agent,verb,Joze Tanko,improving,his former record of 66 1/2 miles
"298437 # As the campaign nears the end, Kohl's prospects improve # # Helmut Kohl, 52, was suffused with optimism last week as he",1983,1980-89,MAG,Time,intransitive,anticausative,inanimate,patient,verb,Kohl's prospects,improve,
"as the desire to create a new international economic order, whose goals were to improve the terms of trade between developed and less-developed nations, as well as access to",1984,1980-89,NF/ACAD,NewPoliticsScience,intransitive,anticausative,inanimate,agent,verb,the desire to create a new international economic order,improve,
"cost management. "" After eight consecutive quarters of declines, CBS earnings have been improving since the 1983 second period. The largest gains came from the CBS Broadcast Group",1984,1980-89,NEWS,WallStJrnl,intransitive,anticausative,inanimate,patient,verb,CBS earnings,improving,
"has been curtailed. The plunging dollar has encouraged U.S. exports of scrap, and improved steelmaking processes such as continuous casting has meant less waste -- and less scrap.",1987,1980-89,NEWS,WallStJrnl,transitive,causative,inanimate,agent,verb,improved steelmaking processes such as continuous casting,improved,less waste -- and less scrap
", Dr. Mark Singer, and Dr. Eric Bloom, a speech pathologist, has improved the lives of laryngeal cancer patients tremendously by allowing them to speak normally from the",1983,1980-89,MAG,SatEvePost,transitive,causative,animate,agent,verb,"Dr. Mark Singer, and Dr. Eric Bloom, a speech pathologist",improved,the lives of laryngeal cancer patients
"the NFL New Orleans Saints. Projected as a second-round NFL pick, Greenwood has improved his stock since then. // "" I signed with the USFL because they came",1984,1980-89,MAG,SportsIll,intransitive,anticausative,animate,agent,verb,Greenwood,improved,
"to what Kofi had said, as soon as we left Accra the road had improved. We entered a higher and more wooded region. But the foliage was messy",1989,1980-89,FIC,MySecretHistory,intransitive,anticausative,inanimate,patient,verb,the road,improved,
"for them out of sailcloth. And the Maywits, with Father's help, improved their own house. Our miracle beans were more than half grown and already had",1982,1980-89,FIC,MosquitoCoast,transitive,causative,animate,agent,verb,the Maywits,improved,their own house
"about their relationship with the press, and therefore the public, and wanted to improve their image. // One result is that the executives have been easing their traditional """,1987,1980-89,NEWS,NYT,transitive,causative,animate,agent,verb,they,improve,their image
"a more stable relationship with the U.S. This could lead to expanded trade relations and improve the chances that Congress will ratify any new arms-control agreements, Reagan aides say.",1986,1980-89,NEWS,WallStJrnl,intransitive,anticausative,inanimate,agent,verb,a more stable relationship with the U.S.,improve,
is likely to derail for the immediate future recent efforts by the White House to improve relations with the AFLCIO. After ignoring the federation's leaders for almost a year,1982,1980-89,NEWS,WallStJrnl,transitive,causative,inanimate,agent,verb,the White House,improve,relations with the AFLCIO
""" says Smolowe. "" They simply endure. "" Still, their prospects have improved dramatically under Gorbachev, notes Reporter-Researcher Sally B. Donnelly, who saw the plight of",1988,1980-89,MAG,Time,intransitive,anticausative,inanimate,patient,verb,their prospects,improved,
a letter from Jakob Daw. He was now in Marseilles. His health had improved somewhat in the warm air of the Mediterranean. He lived in a flat that,1985,1980-89,FIC,DavitasHarp,intransitive,anticausative,inanimate,patient,verb,his health,improved,
"(22 states already have similar programs). # The federal laws aim to improve some shameful statistics. At the latest accounting, children were owed $3 billion by",1985,1980-89,MAG,Time,transitive,causative,inanimate,agent,verb,The federal laws,improve,some shameful statistics
"spirit "" and who wouldn't accept a negative verdict were far more likely to improve than those who responded with "" stoic acceptance of feelings of helplessness and hopelessness.",1982,1980-89,MAG,SatEvePost,intransitive,anticausative,animate,patient,verb,"those who responded with ""stoic acceptance of feelings of helplessness and hopelessness""",improve,
